headline_fcf(),bs_cash_near_cash_item(), is_cogs_to_fe_and_pp_and_g(), is_tot_oper_exp(), is_comparable_ebit(),is_non_operating_inc_loss_gaap(), cf_depr_amort(),is_comparable_ebitda(), is_int_expense(), is_int_inc(), is_other_nonop_inc_loss_gaap(), is_comp_ptp_ex_stk_based_comp(), is_inc_tax_exp(), is_comp_net_income_gaap(), is_comp_net_income_gaap(fa_period_offset=1), is_comp_net_income_gaap(fa_period_offset=2), is_comp_net_income_gaap(fa_period_offset=3), is_comp_net_income_gaap(fa_period_offset=4), is_comp_net_income_gaap(fa_period_offset=5), cb_cf_net_cash_investing_act(),cb_cf_net_cash_financing_act(), ebit(), pretax_inc(), is_comp_net_income_adjust(), bs_pfd_eqy(), minority_noncontrolling_interest(),	bs_tot_cap()) for(members('RAY Index'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,cur_mkt_cap(),cash_and_marketable_securities(),preferred_equity_and_minority_int(),RR251,sales_rev_turn(),gross_profit(),ebitda(),earn_for_common(),cf_cash_from_oper(),capital_expend(),cf_free_cash_flow(),is_oper_inc(),bs_cur_asset_report(),bs_tot_asset(),bs_cur_liab(),RR005,RR007,cf_cash_from_inv_act(),cf_cash_from_fnc_act(),is_comp_sales(),is_comp_sales(fa_period_offset=1),is_comp_sales(fa_period_offset=2),is_comp_sales(fa_period_offset=3),is_comp_sales(fa_period_offset=4),is_comp_sales(fa_period_offset=5),headline_fcf(),bs_cash_near_cash_item(),is_cogs_to_fe_and_pp_and_g(),is_tot_oper_exp(),is_comparable_ebit(),is_non_operating_inc_loss_gaap(),cf_depr_amort(),is_comparable_ebitda(),is_int_expense(),is_int_inc(),is_other_nonop_inc_loss_gaap(),is_comp_ptp_ex_stk_based_comp(),is_inc_tax_exp(),is_comp_net_income_gaap(),is_comp_net_income_gaap(fa_period_offset=1),is_comp_net_income_gaap(fa_period_offset=2),is_comp_net_income_gaap(fa_period_offset=3),is_comp_net_income_gaap(fa_period_offset=4),is_comp_net_income_gaap(fa_period_offset=5),cb_cf_net_cash_investing_act(),cb_cf_net_cash_financing_act(),ebit(),pretax_inc(),is_comp_net_income_adjust(),bs_pfd_eqy(),minority_noncontrolling_interest(),bs_tot_cap()
ON UW Equity,34926850540,2450200000,20600000,3480100000,8068700000,3888900000,2730200000,1723800000,2528400000,-912200000,1616200000,2136000000,5309400000,11100700000,1761000000,5424100000,5676600000,-1151200000,-295400000,8068700000,8068351648,8280113333,8880666667,9724375000,#N/A,1188300000,2450200000,4179800000,1752900000,2683100000,70900000,558900000,3242000000,99400000,6700000,-21800000,2605100000,339200000,1723800000,1908386364,1916779221,2318090909,2503500000,#N/A,-1151200000,-291900000,2136000000,2065100000,2245200000,0,20600000,9156700000
ORA UN Equity,5164840333,154633000,154204000,1794941000,719662000,264190000,373502000,66705000,320278000,-539227000,-218949000,177439000,474975000,4524531000,372028000,2523822000,2000709000,-497825000,74282000,719677000,834166666.7,944666666.7,838000000,1095375000,#N/A,-218949000,154633000,455472000,#N/A,191168000,52561000,196063000,426763000,86688000,2714000,-33935000,124878000,39047000,66745000,102775000,130150000,157500000,176000000,#N/A,-497825000,74973000,177439000,124878000,74726000,0,154204000,3795650000
MDRX UW Equity,1890194041,492597000,0,218807000,837192000,405399000,162715000,60659000,160811000,-2620000,158191000,67617000,810770000,1690659000,253091000,513636000,1177023000,646417000,-521644000,837200000,643333333.3,682500000,730000000,787000000,#N/A,82000000,492597000,431793000,#N/A,151600000,-61109000,85426000,209200000,10432000,200000,-72563000,164000000,8768000,61200000,70677333.33,85872000,129940000,122125000,#N/A,646417000,-520920000,67617000,128726000,162700000,0,0,1395830000
CRL UN Equity,12693716165,194651000,45091000,3352599000,3781267000,1410879000,965660000,436394000,614141000,-334484000,279657000,659972000,1415352000,7382769000,1014194000,4710825000,2671944000,-642998000,-1471000,3781267000,4080637363,4431708333,4878000000,5377750000,5792000000,279657000,193701000,2370388000,#N/A,798232000,118264000,293566000,1281525000,36058000,746000,82952000,505618000,98379000,438598000,457057142.9,568452381,689285714.3,796000000,834000000,-642998000,-12413000,659972000,541708000,546201000,0,45091000,6024543000
BWXT UN Equity,5501616315,55220000,222000,1340722000,2200632000,539880000,422315000,312087000,297483000,-208987000,88496000,348903000,849704000,2672058000,406797000,1959122000,712936000,-263650000,-52215000,2200883000,2352000000,2433333333,2575678571,2804666667,#N/A,88496000,51400000,1660752000,1928792000,359000000,-55786000,73412000,432400000,32016000,510000,-87292000,412041000,92191000,312061000,271457142.9,279245000,309850000,358000000,#N/A,-263650000,-49207000,348903000,404689000,289600000,0,222000,2053658000
MRVL UW Equity,39724993172,723400000,0,4744000000,5844078000,3000634000,1671993000,-141932000,1283623000,-191041000,1092582000,249352000,3179300000,22522100000,2420200000,6963100000,15559000000,-327290000,-756402000,5844078000,5771206154,6874826087,7468166667,9686875000,11139750000,1092582000,723400000,2843444000,2751282000,1216527000,138978000,1422641000,1519784000,156263000,2989000,-14296000,1510553000,252306000,-141932000,-22368611.11,646660000,914500000,150500000,2173500000,-327290000,-756402000,249352000,110374000,1854590000,0,0,20303000000
BLKB UW Equity,3333987490,31413000,0,908618000,1031239000,537274000,85960000,-31205000,233679000,-67429000,166250000,-19564000,547537000,2626583000,871022000,1893771000,732812000,-501068000,399017000,1018819000,1095500000,1161000000,1200775000,1292625000,1378500000,282646000,31413000,493965000,556838000,196746000,21195000,98532000,219330000,29744000,785000,-7764000,118700000,-9554000,-31205000,16227166.67,64897666.67,36199791.67,74719375,119225000,-501068000,413052000,-19564000,-40759000,140441000,0,0,1641430000
OIS UN Equity,536458519.7,33103000,0,182858000,696592000,143286000,58483000,-32295000,5615000,-19803000,-14188000,-11641000,442173000,1050370000,194204000,376230000,674140000,-20643000,-19430000,696592000,815333333.3,911166666.7,1048000000,#N/A,#N/A,-14188000,33103000,553306000,708233000,-11958000,14921000,70124000,66848000,10524000,0,4397000,-26562000,5733000,#N/A,16890000,38012500,#N/A,#N/A,#N/A,-20643000,-18077000,-11641000,-26562000,-32295000,0,0,856998000
BG UN Equity,14659444043,1046000000,668000000,6135000000,67255000000,3553000000,2648000000,1496000000,-6283000000,-513000000,-6796000000,2236000000,17195000000,24792000000,10567000000,15419000000,9373000000,6664000000,-440000000,67255000000,66867375000,69176066667,#N/A,#N/A,#N/A,-6796000000,956000000,63702000000,#N/A,2794000000,379000000,412000000,3206000000,365000000,64000000,23000000,2582000000,321000000,1505000000,1797238095,1638800000,#N/A,#N/A,#N/A,6664000000,-568000000,2236000000,1857000000,2171000000,0,668000000,15508000000
BORR UN Equity,1397187729,#N/A,0,1933100000,364300000,#N/A,#N/A,-317600000,-39300000,#N/A,#N/A,#N/A,632400000,3279000000,2003200000,2361500000,#N/A,#N/A,#N/A,364300000,654533333.3,855300000,948750000,996750000,1001500000,#N/A,279000000,#N/A,509800000,-144400000,#N/A,#N/A,127300000,116800000,-3100000,#N/A,-298300000,19300000,-317600000,62600000,216875000,276066666.7,251300000,245100000,#N/A,#N/A,#N/A,-298300000,-266300051.3,0,0,#N/A
CE UN Equity,13599048466,9671000000,344000000,12542000000,9600000000,2717000000,2260000000,1651000000,1862000000,-563000000,1299000000,1842000000,13192000000,21337000000,2788000000,16043000000,5294000000,-1714000000,8183000000,9600000000,11782587302,13053545455,14841666667,19018166667,14995833333,1068000000,9671000000,6883000000,#N/A,2319000000,-206000000,418000000,2909000000,258000000,37000000,-69000000,2196000000,378000000,1670000000,1084840000,1600352273,1845075000,1811200000,#N/A,-1714000000,8247000000,1842000000,2048000000,1868000000,0,344000000,17836000000
KBR UN Equity,7014842824,461000000,6000000,1963000000,7455000000,860000000,481000000,165000000,338000000,-47000000,291000000,350000000,1719000000,5354000000,1389000000,3785000000,1569000000,-320000000,-107000000,7455000000,6779293706,8004044444,8938000000,8901666667,10411000000,291000000,461000000,6595000000,#N/A,350000000,72000000,131000000,683000000,88000000,#N/A,-16000000,290000000,112000000,165000000,324076190.5,393295238.1,443566666.7,548841666.7,523000000,-320000000,-63000000,350000000,278000000,165000000,0,6000000,3532000000
SXC UN Equity,909599247.4,90000000,37100000,532200000,1972500000,367600000,296200000,100700000,208900000,-75500000,133400000,153700000,374000000,1654600000,224000000,1031900000,622700000,-70200000,-112500000,1972500000,1598500000,1556500000,1413000000,#N/A,#N/A,133400000,90000000,1604900000,1818800000,153700000,32000000,142500000,297700000,#N/A,#N/A,0,121700000,16800000,100700000,#N/A,#N/A,#N/A,#N/A,#N/A,-70200000,-112500000,153700000,121700000,100700000,0,37100000,1154900000
ALXO UW Equity,355387552.3,284909000,0,1117000,0,#N/A,-122578000,-121211000,-86043000,-1299000,-87342000,-123689000,290808000,317689000,25243000,30726000,286963000,-250876000,890000,#N/A,#N/A,#N/A,#N/A,438600000,789000000,-87342000,49054000,#N/A,123689000,-123689000,-2457000,271000,#N/A,#N/A,#N/A,11000,-55392000,#N/A,-121211000,-156800000,-167200000,-72460000,148130000,380000000,-250876000,890000,-123689000,-121232000,-115375000,0,0,288080000
HII UN Equity,8646697313,117000000,0,3206000000,10541000000,1474000000,934000000,576000000,436000000,-285000000,151000000,580000000,2817000000,10615000000,2892000000,7567000000,3048000000,-290000000,-584000000,10541000000,10792541667,10186142857,9176333333,11361333333,12509000000,151000000,117000000,9067000000,#N/A,580000000,-127000000,354000000,902000000,105000000,0,-232000000,707000000,131000000,576000000,571857142.9,673000000,826500000,996500000,996000000,-290000000,-584000000,580000000,707000000,570000000,0,0,6254000000
BLI UW Equity,167340720.2,134715000,0,46609000,83940000,57737000,-77895000,-86471000,-51921000,-12842000,-64763000,-86167000,180961000,234884000,34380000,76701000,158183000,-26885000,2175000,83940000,96158333.33,111591666.7,132500000,163000000,188100000,-64763000,120640000,26203000,143904000,-86167000,410000,8272000,#N/A,909000,585000,86000,-86577000,-106000,-86471000,-71746666.67,-53920000,-38916666.67,-22245000,-9045000,-26885000,2175000,-86167000,-86577000,-86471000,0,0,204792000
GT UW Equity,3243001615,1243000000,163000000,9664000000,20485000000,4073000000,2084000000,859000000,437000000,-1080000000,-643000000,1128000000,9951000000,23378000000,7459000000,18128000000,5250000000,-950000000,577000000,20485000000,21391071429,22318666667,23350666667,#N/A,#N/A,-643000000,1243000000,16412000000,#N/A,1431000000,441000000,956000000,2387000000,438000000,29000000,3000000,696000000,-184000000,859000000,351505000,502450000,664600000,#N/A,#N/A,-950000000,654000000,1128000000,687000000,514000000,0,163000000,14914000000
PNM UN Equity,4208483767,5622000,65376000,4221048000,2107811000,1084305000,753472000,165005000,566857000,-1141709000,-574852000,376278000,409774000,9028890000,666469000,6761633000,2267257000,-1159906000,549190000,2107811000,1926625000,2069312500,2178583333,2257166667,2428166667,-574852000,5622000,1023506000,1731533000,446976000,172970000,337055000,735928000,113593000,15784000,75161000,275121000,23031000,165005000,243375000,261750000,274500000,294250000,321750000,-1159906000,549190000,376278000,203308000,306000000,11529000,53847000,6488305000
CFG UN Equity,21797649329,10850000000,2014000000,15890000000,9069000000,#N/A,#N/A,1960000000,#N/A,#N/A,#N/A,2655000000,#N/A,2.26733E+11,#N/A,2.03043E+11,23690000000,#N/A,#N/A,8021000000,8910812500,9057562500,9518500000,#N/A,#N/A,#N/A,1489000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6153000000,0,3117000000,582000000,1960000000,2388000000,2308923077,2504000000,#N/A,#N/A,#N/A,#N/A,#N/A,2655000000,2312000000,2014000000,0,39580000000
YEXT UN Equity,953587302.1,162268000,0,120460000,399883000,297835000,-45151000,-81250000,11032000,-6485000,4547000,-79116000,275550000,456106000,219366000,326255000,129851000,-6485000,-71805000,399851000,411000000,452750000,#N/A,#N/A,#N/A,4547000,162268000,102048000,376951000,-11101000,192000,17391000,-27276000,624000,804000,372000,-46400000,1942000,-81250000,-51705000,-45010000,#N/A,#N/A,#N/A,-6485000,-63365000,-79116000,-79308000,-13235000,0,0,250311000
CFR UN Equity,8287033548,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,572475000,#N/A,#N/A,#N/A,668827000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1696101000,2100166667,2138750000,2146500000,2105000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,668827000,89677000,572475000,699166666.7,677750000,582000000,672000000,737000000,#N/A,#N/A,#N/A,668827000,572475000,#N/A,#N/A,#N/A
SUM UN Equity,3975754897,471666000,12607000,1544906000,2456916000,649331000,491442000,286148000,286747000,-230920000,55827000,261187000,1093310000,4284955000,322770000,2313731000,1971224000,163001000,-236165000,2263848000,2396447552,2472100000,2714000000,2756666667,#N/A,164010000,471666000,1807585000,#N/A,268266000,-113731000,217599000,496457000,82432000,#N/A,-196163000,374918000,84911000,244024000,161212121.2,209222222.2,249050000,292500000,#N/A,163001000,-234522000,261187000,374918000,139944000,0,12607000,3516130000
JHG UN Equity,4797452777,1162300000,0,307500000,2191000000,#N/A,#N/A,361100000,473300000,#N/A,#N/A,477200000,#N/A,6237800000,#N/A,1875200000,4362600000,58500000,-474000000,1705300000,1856200000,1933066667,2005750000,1823000000,1976000000,#N/A,1162300000,#N/A,1713800000,576700000,#N/A,#N/A,608400000,#N/A,0,101800000,375400000,100900000,372400000,329333333.3,366000000,373200000,330500000,338000000,58500000,-419100000,489800000,375400000,433800000,0,#N/A,4670100000
PB UN Equity,7133449931,424133000,0,2278134000,1239963000,#N/A,#N/A,524516000,#N/A,#N/A,#N/A,666173000,#N/A,37689829000,#N/A,30990455000,6699374000,#N/A,#N/A,1150359000,1277250000,1379416667,1390000000,#N/A,#N/A,#N/A,423832000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,834419000,0,667988000,141657000,524516000,533000000,627090909.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,666173000,524516000,0,0,#N/A
EVC UN Equity,596320026.8,164801000,12594000,257646000,893775000,192951000,82377000,23615000,89615000,-9432000,80183000,48043000,402360000,876457000,251460000,597987000,278470000,-58033000,-92882000,893775000,975000000,1067125000,#N/A,#N/A,#N/A,46318000,121589000,700824000,846905000,61562000,9649000,25473000,99422000,8958000,1926000,473000,45336000,15082000,23615000,38610000,46150000,#N/A,#N/A,#N/A,-58033000,-92868000,48043000,38394000,34501990,0,12594000,536116000
LYV UN Equity,18431141163,4951161000,1072097000,7570705000,15093687000,4038803000,1411407000,190346000,1684228000,-265998000,1418230000,727462000,7927389000,15787014000,7634487000,14789477000,997537000,-814931000,-546303000,15093709000,16638608929,18427285714,20757500000,22952000000,25501083333,1841302100,4951161000,11054884000,#N/A,773694000,245096000,421008000,1421956000,278016000,49237000,6189000,447081000,68013000,226626000,260249333.3,407074166.7,563315000,748950000,907180000,-814931000,-226208000,727462000,482366000,282540000,0,1072097000,8568242000
WMS UN Equity,7489720062,426690000,174743000,1308768000,3131749000,1086216000,819923000,460914000,741479000,-175574000,565905000,674456000,1157366000,3005658000,370280000,1889917000,1115741000,-223615000,-113347000,3131749000,2850200000,2968300000,3194000000,3456000000,3709000000,1234479000,426690000,2045533000,#N/A,745612000,49800000,145467000,900446000,57784000,0,-7984000,627502000,156649000,460914000,463020000,456800000,#N/A,#N/A,#N/A,-223615000,-113084000,674456000,624656000,463498880,157128000,17615000,2424509000
OEC UN Equity,1326387942,43100000,0,879200000,1961500000,427400000,283390000,95100000,7231000,-268118000,-260887000,174000000,790700000,1843400000,547900000,1412700000,430700000,-268118000,242290000,1961500000,2165416667,2267166667,2214500000,#N/A,#N/A,-260887000,43100000,1534100000,#N/A,190000000,37900000,109390000,299400000,36700000,0,1700000,145400000,41500000,95100000,119900000,159583333.3,182250000,#N/A,#N/A,-268118000,248287000,174000000,136100000,115100000,0,0,1309900000
AMSWA UW Equity,528038029.6,106767000,0,691000,129805000,78078000,17589000,10735000,10047000,-3025000,7022000,14020000,138968000,183012000,48729000,49444000,133568000,-9525000,-10761000,129805000,130625000,140625000,#N/A,#N/A,#N/A,7022000,83962000,51727000,64058000,19207000,712000,3569000,22378000,#N/A,670000,1382000,17793000,2573000,10735000,11566666.67,11562500,#N/A,#N/A,#N/A,-9525000,-10761000,14020000,13308000,14738000,0,0,134259000
COO UN Equity,17531661929,138200000,200000,3004400000,3308400000,2139600000,898700000,385800000,692400000,-242000000,450400000,507600000,1533600000,11492300000,1280200000,4317600000,7174700000,-1831200000,1180800000,3308400000,3504066667,3733214286,3950555556,4246200000,4482000000,450400000,138200000,1168800000,#N/A,275000000,32300000,346100000,687100000,57300000,0,-47000000,200600000,89500000,385800000,487000000,571444444.4,639000000,701333333.3,742000000,-1831200000,1193700000,507600000,475300000,385800000,0,200000,10179100000
MAN UN Equity,4599688130,639000000,10800000,1253100000,19827500000,3572400000,666300000,373800000,423300000,-75600000,347700000,581700000,5934400000,9130400000,4921800000,6672300000,2458100000,-85300000,-546800000,19827500000,19135181818,20011100000,21381000000,20266000000,21830000000,347700000,639000000,16255100000,#N/A,581700000,24600000,84600000,666300000,46900000,17900000,-16300000,557100000,183300000,373800000,402285714.3,433333333.3,495666666.7,395000000,542000000,-85300000,-482100000,581700000,557100000,373800000,0,10800000,3711200000
OII UN Equity,2079883930,427507000,6063000,868433000,1996570000,296438000,183028000,-36000000,101412000,-69477000,31935000,56114000,1219742000,1922832000,515725000,1445534000,477298000,-62353000,-59277000,1996570000,2221293651,2343000000,2478500000,2580125000,2714250000,168223000,427507000,1700132000,#N/A,85663000,39241000,126914000,209267000,37672000,3572000,4849000,16873000,52873000,-36000000,80420833.33,105533333.3,139700000,#N/A,#N/A,-62353000,-38807000,56114000,16873000,29753000,0,6063000,1345731000
VHI UN Equity,718581912.8,585000000,333500000,560200000,2503100000,#N/A,388000000,151600000,299700000,-69300000,230400000,343400000,1629000000,2844200000,487500000,1619700000,1224500000,-77500000,-121300000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,230400000,578800000,#N/A,#N/A,#N/A,41400000,44600000,#N/A,28200000,#N/A,14700000,#N/A,67000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-77500000,-101500000,343400000,302000000,164477000,0,333500000,1784700000
VSH UN Equity,3424748632,917638000,3486000,577517000,3485175000,1039825000,790363000,392545000,464444000,-272391000,192053000,601823000,2110289000,3620546000,716964000,1720265000,1900281000,-405700000,-155512000,3485175000,3440250000,3221333333,#N/A,#N/A,#N/A,192585000,734992000,2445350000,#N/A,602124000,22660000,163243000,762997000,16931000,3548000,6462000,579163000,185050000,392545000,380350000,315400000,#N/A,#N/A,#N/A,-405700000,-115077000,601823000,579163000,445325000,0,3486000,2477798000
MRVI UW Equity,3802611589,617446000,337908000,528264000,906732000,751890000,646592000,238401000,495583000,-16538000,479045000,619511000,835526000,2248899000,115655000,1407230000,841669000,-254754000,-170507000,906732000,516954545.5,489625000,579916666.7,750333333.3,931000000,2.94314E+11,617446000,154842000,#N/A,634128000,19226000,27081000,670667000,17256000,0,1970000,619863000,69940000,238401000,121274571.4,99320000,85050000,#N/A,#N/A,-254754000,-170374000,619511000,600285000,486970000,0,337908000,1369933000
ATR UN Equity,7545525764,124812000,13443000,1276541000,3340328000,1180516000,637513000,237901000,410419000,-317377000,93042000,381494000,1399734000,4026472000,896652000,2138347000,1888125000,-336208000,-62956000,3340328000,3313228571,3480550000,3717250000,3907000000,#N/A,112103000,124812000,2159812000,#N/A,385349000,40243000,235163000,623512000,38351000,4291000,5812000,346768000,103559000,237834000,237153333.3,247766666.7,301966666.7,298350000,#N/A,-336208000,-62750000,381494000,341251000,254631000,0,13443000,3164666000
RMD UN Equity,32938560475,#N/A,0,917550000,3763275000,2134228000,1199352000,809465000,#N/A,-133494000,#N/A,1045594000,1931478000,5095853000,689299000,1735102000,#N/A,#N/A,#N/A,3763275000,4310439394,4546000000,4891583333,5308250000,5641083333,#N/A,253199000,1629047000,1088634000,1120782000,45702000,153758000,1311935000,28476000,#N/A,#N/A,999892000,190427000,809465000,941968434.3,1053625000,1175750000,1314750000,1434333333,#N/A,887663000,1045594000,999892000,879017000,0,0,#N/A
LAZ UN Equity,4558005192,1234773000,702407000,2201402000,2855093000,#N/A,#N/A,357517000,#N/A,#N/A,#N/A,593376000,#N/A,5852561000,#N/A,4593691000,1258870000,#N/A,#N/A,2769000000,2642428571,2855714286,#N/A,#N/A,#N/A,#N/A,1234773000,#N/A,2256723000,516848000,#N/A,#N/A,#N/A,76528000,0,76528000,517456000,124365000,357517000,282666666.7,335333333.3,#N/A,#N/A,-6910000,#N/A,#N/A,598370000,516848000,384402000,0,702407000,3460272000
MTD UN Equity,35373521840,122136000,0,1978892000,3899263000,2283035000,1189140000,837539000,796530000,-126997000,669533000,1075966000,1315902000,3294460000,1164937000,3377269000,-82809000,-152241000,-705825000,3899263000,3908159091,4135666667,4359333333,4644000000,4928000000,715060000,122136000,1616228000,#N/A,1152920000,44412000,113174000,1216067000,50128000,0,-5716000,980681000,194015000,837539000,876700000,942750000,1054500000,1198000000,1325000000,-152241000,-694851000,1075966000,1031554000,837232600,0,0,1896083000
VBIV UR Equity,159577309.1,83550000,0,60821000,870000,-10336000,-77960000,-110945000,-73165000,-3502000,-76667000,-81251000,96216000,172010000,34681000,88193000,83817000,-3502000,22747000,870000,4726500,39325000,49650000,83250000,130075000,-76667000,83550000,11206000,82121000,-81251000,29694000,2010000,#N/A,4658000,810000,0,-110945000,0,-110945000,-104200000,-30972500,3490000,27882500,53675000,-3502000,22341000,-81251000,-110945000,-110945000,0,0,144638000
ARVN UW Equity,1878399265,1270700000,0,5900000,112100000,#N/A,-242049753,-252600000,-238054902,-7594999,-245649901,-249900000,1304700000,1334800000,244600000,713300000,621500000,107766488,8198811,112100000,122322268.9,128183333.3,130000000,128400000,575719642.9,-245649901,132600000,#N/A,362000000,-249900000,-7400000,5888002,#N/A,#N/A,#N/A,400000,-242500000,10100000,-252600000,-301700000,-356988888.9,-392533333.3,-376266666.7,-181170000,107766488,8198811,-249900000,-242500000,-252600000,0,0,627400000
BMRN UW Equity,20850390228,1273768000,0,1091259000,2008311000,1532182000,211584000,83912000,180296000,-114009000,66287000,108182000,2682701000,6264040000,521020000,1695526000,4568514000,-20740000,-15184000,2008311000,2367858289,2707437500,2904500000,3261000000,3780000000,66287000,761515000,476129000,1900129000,108182000,7622000,103402000,264041000,16190000,11069000,2501000,100560000,16648000,83912000,158722959,279804545.5,399400000,613300000,954000000,-20740000,-15123000,108182000,100560000,304500000,0,0,5659773000
SPWR UW Equity,3029033743,535245000,8999000,541940000,1628292000,310307000,-4373000,68620000,-172140000,-48324000,-220464000,-47118000,1190318000,1717494000,910317000,1150870000,566624000,377225000,-51944000,1618406000,1924391176,2191987013,2554787879,3111000000,3331000000,-220464000,396510000,1317985000,357425000,-14258000,-169474000,29104000,50976000,21907000,317000,-191064000,-15336000,4904000,114745000,63011666.67,98161111.11,196455555.6,221718750,#N/A,377362000,-51944000,-47118000,122356000,18680000,0,8999000,1108564000
BECN UW Equity,3918030347,#N/A,400000000,2070600000,8215200000,2181500000,#N/A,421600000,#N/A,#N/A,#N/A,#N/A,2609900000,5549300000,1371700000,3337700000,#N/A,#N/A,#N/A,8215200000,8502389610,8594931818,9053250000,9361500000,10150000000,#N/A,84900000,6033700000,1498000000,734700000,#N/A,#N/A,905500000,#N/A,#N/A,#N/A,676600000,154600000,429100000,413797500,415787500,427718750,472750000,#N/A,#N/A,#N/A,#N/A,607800000,550000000,400000000,0,#N/A
BEAM UW Equity,3426905649,1094554000,0,178496000,91952000,#N/A,-282452000,-315446000,93548000,-54059000,39489000,-312978000,1108912000,1350250000,238859000,635773000,714477000,-652271000,101121000,91952000,54458928.57,58500000,60000000,60000000,411900000,39489000,156511000,#N/A,#N/A,-312978000,-25442000,12837000,#N/A,#N/A,#N/A,-22738000,-287536000,27910000,-315446000,-417158333.3,-517500000,-593000000,-680500000,-512050000,-652271000,101121000,-312978000,-287536000,-315446000,0,0,892973000
VPG UN Equity,593711998.7,79910000,60000,85321000,356357000,144781000,59867000,33190000,35971000,-21415000,14556000,39494000,236544000,454197000,57692000,167697000,286500000,-20968000,-10637000,356357000,378250000,409750000,#N/A,#N/A,#N/A,14556000,79910000,211576000,#N/A,42347000,-2638000,15482000,60934000,1717000,235000,1075000,44483000,8432000,33190000,#N/A,#N/A,#N/A,#N/A,#N/A,-20968000,-1931000,39494000,42132000,34542000,0,60000,371821000
SDGR UW Equity,1862503503,473556000,12000,95848000,170282000,88679000,-126141000,-152692000,-114479000,-7625000,-122104000,-140794000,524201000,661985000,88821000,198863000,463122000,72110000,2845000,170282000,208587500,421266666.7,441875000,828500000,1558000000,-122104000,102817000,81603000,229473000,-140794000,11429000,3854000,-136945000,#N/A,#N/A,12698000,-152223000,473000,-152692000,-172883333.3,28570000,24391666.67,86016666.67,332650000,56375000,2845000,-140794000,-152223000,-152680940,0,12000,558970000
WAL UN Equity,8486577033,1043000000,295000000,7377000000,3016400000,#N/A,#N/A,1044500000,#N/A,-84200000,#N/A,1315800000,#N/A,67734000000,#N/A,62378000000,5356000000,-13621000000,#N/A,2540900000,2970200000,3231100000,#N/A,#N/A,#N/A,#N/A,1043000000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2419200000,-300000,1316100000,258800000,1057300000,1133909091,1260818182,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1316100000,1044500000,295000000,0,12733000000
STGW UW Equity,2170940427,165251000,97381000,1710955000,2591534000,989769000,392946000,34584000,253791000,-34455000,219336000,206959000,1019719000,3969348000,1182769000,3078638000,890710000,-54053000,-149976000,#N/A,2694000000,2857250000,#N/A,#N/A,#N/A,219336000,165251000,1601765000,2384575000,#N/A,75355000,127023000,#N/A,73249000,0,-3434000,#N/A,34343000,#N/A,119766666.7,103512500,#N/A,#N/A,#N/A,-54053000,#N/A,206959000,131604000,58302960,0,600293000,2601665000
AMPY UN Equity,309080150.7,10944000,0,212274000,452562000,293894000,100347000,59917000,57012000,-32375000,24637000,75520000,106375000,458182000,155228000,493505000,-35323000,-37728000,-25684000,#N/A,296500000,#N/A,#N/A,#N/A,#N/A,44020000,10944000,158668000,377042000,#N/A,11929000,24127000,#N/A,12271000,0,-342000,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-37728000,-25684000,75520000,63591000,125965740,0,0,176951000
PINC UW Equity,3968065760,176630000,0,568920000,1381627000,875048000,387815000,186579000,463798000,-85320000,378478000,246302000,738963000,3419741000,838001000,1158322000,2261419000,-112620000,-358969000,1381627000,1428129487,1530300000,1620000000,#N/A,#N/A,282066000,176630000,506579000,628746000,456076000,-1987000,131513000,486359000,#N/A,#N/A,11490000,393405000,58318000,186579000,264645238.1,309266666.7,#N/A,#N/A,#N/A,-112620000,-358956000,246302000,248289000,294111000,0,#N/A,2830339000
CHX UW Equity,5800196055,250187000,-17335000,627952000,3805948000,898664000,490152000,154969000,413360000,-102808000,310552000,248272000,1498581000,3387483000,858976000,1710268000,1677215000,-87989000,-330362000,3805948000,4108000000,4319625000,4640666667,4633500000,4760500000,328569000,250187000,2907284000,#N/A,849928000,51466000,241880000,608048000,#N/A,#N/A,6262000,196806000,40243000,154969000,383250000,471000000,523000000,547000000,581000000,-87989000,-324805000,248272000,196806000,260224000,0,-17335000,2305167000
