"get(cur_mkt_cap(), px_last(), revenue_per_sh(), ebitda_per_sh(), oper_inc_per_sh(), is_eps(), is_earn_bef_xo_items_per_sh(), is_basic_eps_cont_ops(), is_diluted_eps(), is_dil_eps_bef_xo(), is_dil_eps_cont_ops(), is_div_per_shr(), cash_flow_per_sh(), free_cash_flow_per_sh(), cash_st_investments_per_sh(), book_val_per_sh(), tang_book_val_per_sh(), is_eps(fa_period_offset=1), is_dil_eps_cont_ops(fa_period_offset=1), is_div_per_shr(fa_period_offset=1), cash_flow_per_sh(fa_period_offset=1), book_val_per_sh(fa_period_offset=1), is_eps(fa_period_offset=2), is_dil_eps_cont_ops(fa_period_offset=2), is_div_per_shr(fa_period_offset=2), cash_flow_per_sh(fa_period_offset=2), book_val_per_sh(fa_period_offset=2), is_eps(fa_period_offset=3), is_dil_eps_cont_ops(fa_period_offset=3), is_div_per_shr(fa_period_offset=3), book_val_per_sh(fa_period_offset=3), is_eps(fa_period_offset=4), is_dil_eps_cont_ops(fa_period_offset=4), is_div_per_shr(fa_period_offset=4), is_eps(fa_period_offset=5), is_dil_eps_cont_ops(fa_period_offset=5), is_div_per_shr(fa_period_offset=5)) for(members('RAY Index'))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,cur_mkt_cap(),px_last(),revenue_per_sh(),ebitda_per_sh(),oper_inc_per_sh(),is_eps(),is_earn_bef_xo_items_per_sh(),is_basic_eps_cont_ops(),is_diluted_eps(),is_dil_eps_bef_xo(),is_dil_eps_cont_ops(),is_div_per_shr(),cash_flow_per_sh(),free_cash_flow_per_sh(),cash_st_investments_per_sh(),book_val_per_sh(),tang_book_val_per_sh(),is_eps(fa_period_offset=1),is_dil_eps_cont_ops(fa_period_offset=1),is_div_per_shr(fa_period_offset=1),cash_flow_per_sh(fa_period_offset=1),book_val_per_sh(fa_period_offset=1),is_eps(fa_period_offset=2),is_dil_eps_cont_ops(fa_period_offset=2),is_div_per_shr(fa_period_offset=2),cash_flow_per_sh(fa_period_offset=2),book_val_per_sh(fa_period_offset=2),is_eps(fa_period_offset=3),is_dil_eps_cont_ops(fa_period_offset=3),book_val_per_sh(fa_period_offset=3),is_eps(fa_period_offset=4),is_dil_eps_cont_ops(fa_period_offset=4)
PRPL UW Equity,524857024.4,5.710000038,8.174608327,-0.413222484,-0.798555861,-0.59,-0.59,-0.501306,-0.66,-0.66,-0.567535,0,-0.96954188,-1.413971051,0.644076841,2.696316947,2.36405811,-0.0681,-0.083507937,#N/A,0.0905,2.38,-0.00725,-0.003,#N/A,0.2975,1.87,0.1595,0.1515,2.07,0.0675,0.01
NFLX UW Equity,1.57E+11,352.6099854,71.09442813,14.35395932,12.66664343,10.1,10.1,9.740242,9.95,9.95,9.594447,0,4.556478779,3.639611602,13.60389774,46.65443228,22.19339071,11.29291667,11.61583333,0,11.22666667,55.84933333,14.22931818,14.43538462,0,16.48666667,69.99214286,17.65258065,17.78857143,78.41777778,20.4275,21.204
A UN Equity,44825305049,151.3999939,22.90301003,6.622073579,5.411371237,4.19,4.19,4.588935,4.18,4.18,4.573638,0.84,4.387959866,3.414715719,3.569491525,17.98305085,1.803389831,4.647777778,5.66,0.888888889,5.548,20.37166667,5.47,6.284117647,0.936666667,7.086,23.005,6.184285714,7.0325,26.09,6.805,7.693333333
ELV UN Equity,1.19E+11,498.3699951,644.9546952,42.40115321,35.50247117,24.81,24.81,26.888512,24.81,24.81,26.88385,5.12,34.592257,29.8476112,143.5847448,152.0217931,6.737077289,30.086875,32.72478261,5.474166667,30.28333333,171.3557143,34.156875,36.97095238,5.827272727,41.055,205.20625,39.57111111,42.22818182,222.824,45.0325,48.42
CME UW Equity,63355314210,176.1399994,13.8270827,9.459153308,8.307291431,7.416195,7.416195,7.419486,7.410921,7.410921,7.386145,7.15,7.647886237,7.389649834,6.189812751,78.71934909,-7.450958538,7.679428571,8.07487395,8.16,9.2925,78.264,8.358,8.492083333,7.453333333,10.01125,79.29,8.85,8.74125,77.735,9.35,9.63
JNPR UN Equity,10450688088,32.20000076,15.99844745,2.151839776,1.45784816,1.31,1.31,1.154151,1.29,1.29,1.133358,0.83,0.288647281,-0.030740568,3.257627119,13.36856703,1.313097072,1.3694,2.169444444,0.87,3.83,14.11,1.520492063,2.443625,0.918,2.96,15.75,1.463571429,2.495,16.38,#N/A,#N/A
BLK UN Equity,1.15E+11,757.5700073,118.4260702,#N/A,42.07494799,34.31,34.31,34.185332,33.97,33.97,33.847264,19.52,#N/A,#N/A,#N/A,#N/A,#N/A,33.455,34.79529412,20.94071429,39.3425,257.892,38.65166667,39.73176471,22.31466667,44.0225,269.22,43.86333333,45.08125,284.4866667,47.46,47.46
DTE UN Equity,22512804703,116.1999969,100.5129534,16.58549223,8.813471503,5.805492,5.779585,5.699535,5.78732,5.761546,5.663661,3.8776,10.91709845,-7.07253886,0.134199096,46.35030307,35.1859706,6.267678571,6.220277778,3.751190476,13.97,48.52,6.683642857,6.683642857,4.034285714,15.10833333,51.288,7.258,7.258,54.0675,7.705833333,7.705833333
NDAQ UW Equity,29513617899,60.06999969,7.274573517,3.700243704,3.176279448,2.28,2.28,2.499762,2.26,2.26,2.472659,0.78,#N/A,#N/A,1.390247303,12.52036773,-9.218784826,2.414166667,2.716,0.841666667,3.575,14.3775,2.669090909,2.919411765,0.896363636,3.85,14.8975,2.89,3.150909091,17.035,3.1925,3.485
PM UN Equity,1.61E+11,104.1299973,20.43757048,8.706299339,7.906557113,5.62,5.62,5.641272,5.61,5.61,5.63,4.97,7.563987329,6.910262607,3.462794302,-5.894104236,-11.28117488,5.6675,5.701538462,5.114166667,6.893333333,-7.52,6.42,6.379111111,5.17975,6.985,-7.49,7.325,7.264,-6.476666667,7.84,7.84
CRM UN Equity,1.68E+11,167.5299988,30.51523546,5.173507933,0.500629564,0.28,0.28,0.19199,0.28,0.28,0.189811,0,6.368473288,5.598589776,11.89421158,59.23253493,3.191616766,1.09137957,5.598636364,0,7.793238095,63.19111111,1.955878788,6.554028907,0,9.136,67.88,3.345,7.898557692,74.6575,5.328333333,9.395
MET UN Equity,57189945804,72.88999939,89.99358681,#N/A,4.094670942,2.68,2.68,7.133129,2.66,2.66,7.096269,1.96,19.54673108,19.5571843,28.19618514,26.88925386,15.4520175,7.208888889,7.761176471,2.048,10.145,28.85909091,8.06875,8.919142857,2.139714286,11.5125,30.53333333,8.313,9.718,31.365,9.24075,10.71875
TPR UN Equity,10983016541,45.58499908,26.31153808,6.391530242,4.450936183,3.21,3.21,3.487942,3.15,3.15,3.414893,0.55,2.435859683,2.247622782,2.312577833,9.362391034,-1.373183894,3.733333333,3.782210526,1.190714286,3.71275,10.38333333,4.193333333,4.235416667,1.266666667,4.29,13,4.676666667,4.778,14.81,5.04,5.04
FLR UN Equity,5201853226,36.61000061,92.98244489,0.487743495,0.0022911,-1.32756,-0.490692,0.373449,-1.34756,-0.510692,0.348021,0,1.626038674,0.488941917,18.23586072,12.36603909,10.64872917,1.7025,1.6055,0.586333333,2.65,13.16,1.9975,1.95,0.107375,3.15,16.51,2.622,2.27475,16.1825,2.6775,2.58875
EW UN Equity,47105268928,76.19000244,8.627286984,2.914954361,2.694278017,2.34,2.34,2.364982,2.32,2.32,2.338448,0,2.105119421,1.678394789,2.807071359,10.03842428,7.737487892,2.422307692,2.455820175,0,2.745,27.22,2.70702381,2.69,0,3.0175,43.315,3.07,2.997777778,13.65,3.545,3.55525641
PRCH UR Equity,295630362.2,2.940000057,2.675316911,-1.34735126,-1.636110502,-1.4149,-1.4149,-1.007907,-1.4149,-1.4149,-1.007907,0,-0.021212868,-0.114442936,2.663172338,1.146545437,-2.23775792,-0.953214286,-0.888136364,#N/A,#N/A,0.43,-0.513642857,-0.4879,#N/A,#N/A,0.36,-0.271,-0.271,0.091,-0.225,-0.225
AMP UN Equity,37159821979,349.1900024,128.9038634,#N/A,28.58939802,22.991914,22.991914,23.396226,22.506596,22.506596,22.902375,5,#N/A,#N/A,67.39791073,34.31149098,#N/A,28.62428571,30.48,5.26,36.63,55.66777778,31.00166667,33.31214286,5.609,40.62,64.61,31.97666667,36.845,67.3525,34.36,38.48
ZBH UN Equity,26676436647,127.1200027,34.16214925,8.447522388,3.838567164,1.32,1.6,4.923229,1.32,1.6,4.910683,0.96,6.714929454,4.525373134,2.599618684,58.36367969,-8.05815062,4.242380952,6.849695652,0.981805556,10.04,62.345,4.218290598,7.371111111,0.994642857,9.45125,62.77,3.947222222,7.82030303,65.39,2.325,8.566666667
CBRE UN Equity,26959889326,85.31999969,95.12761902,7.55355534,5.675433061,6.15,6.15,6.799529,6.06,6.06,6.703534,0,6.052463315,5.275670378,3.548311626,25.02978834,3.560013055,4.515833333,4.939464286,0,5.1725,26.72,5.871666667,6.226666667,0,5.6075,26.76,6.373333333,6.808333333,30.61,6.743333333,7.33
NVT UN Equity,6598518222,39.61999893,17.014997,3.112777445,2.425314937,1.85,1.85,1.992692,1.82,1.82,1.962229,0.7,1.887218612,1.619076185,1.164465786,15.90996399,-3.591836735,2.1085,2.4,0.77,2.42,16.16,2.44,2.53,0.775,#N/A,16.96666667,2.568125,2.928,17.255,2.76,3.1675
MA UN Equity,3.52E+11,368.3399963,22.97210744,13.44421488,12.66942149,10.26,10.26,10.684917,10.22,10.22,10.645335,1.96,11.56508264,11.10847107,7.748953975,6.587866109,-5.316945607,12.134,12.17627907,2.154642857,13.35,8.496,14.51541667,14.52736842,2.36875,16.04,12.52222222,16.69375,16.90357143,21.3525,19.34,19.62
TRTX UN Equity,674985747.1,8.720000267,3.430581619,#N/A,-1.042250868,-0.852635,-0.852635,-0.852635,-0.922486,-0.922486,-0.922486,1.03,1.524812473,1.524248181,3.050049208,14.27712513,14.27712513,0.6485,0.8408,0.96,#N/A,13.84,#N/A,1.168125,0.961666667,#N/A,14.66333333,#N/A,#N/A,#N/A,#N/A,#N/A
CR UN Equity,6512753532,116,59.83865248,8.659574468,6.55141844,7.280142,7.280142,7.647163,7.178322,7.178322,7.54021,1.88,-2.687943262,-3.723404255,11.71265522,34.01229686,6.805665391,7.764,7.888571429,3.015,11.815,39.905,8.6625,8.708333333,3.412,17.41,46.615,9.055,9.086666667,53.48,9.82,9.82
GME UN Equity,6569748877,21.56999969,19.59427443,-1.490950971,-1.726225732,-1.675,-1.675,-1.554854,-1.675,-1.675,-1.557523,0,-1.121362844,-1.588680487,3.424581006,4.091357213,4.051593822,-0.92625,-0.791666667,#N/A,#N/A,#N/A,-0.88,-0.813333333,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
KMX UN Equity,11060064357,69.98999786,198.2419217,7.754022503,5.465229136,3.59,3.59,3.59,3.57,3.57,3.57,0,7.582238771,4.974389089,4.357806755,34.72721115,33.83328292,2.833,2.51425,#N/A,#N/A,48.56,4.9375,3.3805,#N/A,#N/A,56.78,8.979166667,4.465,65.735,11.255,8.583125
ICE UN Equity,60033130530,107.4700012,13.15587316,8.346583296,6.527914247,4.54,4.54,3.202826,4.51,4.51,3.177586,1.52,6.171845168,5.370254578,2.11627907,40.03398927,-21.29874776,4.444494949,5.364041667,1.6,7.3,44.25833333,5.07375,5.949404762,1.725555556,8,49.18,5.555,6.476428571,47.80625,6.43,7.315
FIS UN Equity,44473788416,74.93000031,23.82730263,8.884868421,2.381578947,1.55,1.55,3.143591,1.53,1.53,3.121745,1.8,6.431888862,5.868421053,3.230769231,75.7993311,-31.78595318,2.358647059,6.550860215,2.011666667,9.863,75.735,3.363484163,7.325557895,2.31125,9.533333333,77.065,2.856923077,7.921184211,76.01125,3.42,8.29
CMG UN Equity,45571014175,1643.910034,300.9544349,46.54663805,36.56537911,28.97,28.97,30.12771,28.8,28.8,29.943362,0,48.62819697,32.28190272,28.24766675,83.86656337,83.07599726,40.59860178,40.60014718,0,54.08333333,99.694,49.08885222,49.08885222,0,61.685,106.05,61.39866667,61.39866667,103.1175,78.813,78.813
WYNN UW Equity,11733055573,103.5100021,33.30586593,3.369457611,-2.674159369,-5.54,-5.54,-4.706505,-5.54,-5.54,-4.712605,0,-1.381508531,-4.460757411,17.14252373,-6.731327377,-8.944378718,-2.138228571,-1.907588811,0,5.005,-9.2,3.707916667,2.808253968,0.186,#N/A,-12.13,4.675,4.712857143,-8.645,7.58875,8.1875
AIZ UN Equity,7007560710,132.6399994,182.7653574,#N/A,9.368551752,5.868014,5.92,8.972809,5.82107,5.88,8.918101,2.72,10.68922277,6.943750122,27.03259271,77.49607935,11.28721349,10.385,11.12428571,2.804,#N/A,90.0025,13.21,13.60833333,2.836,#N/A,100.64,#N/A,#N/A,101.3475,#N/A,#N/A
NRG UN Equity,7304299519,34.23500061,128.1918665,15.54953076,11.91240876,7.877143,7.877143,1.28286,7.877143,7.877143,1.27475,1.375,1.661040704,0.400417101,1.434571043,22.10014851,5.397950503,5.395,5.3,1.49,9.4225,13.14333333,6.95,6.9,1.61,10.655,18.89333333,6.76,6.76,23.08333333,6.79,6.514166667
GNW UN Equity,2734974790,5.510000229,14.48809582,#N/A,2.133385912,1.18,1.18,1.10529,1.16,1.16,1.090268,0,1.562656971,1.561591167,3.103379722,18.47117296,18,0.73,0.94,#N/A,#N/A,24.79,0.8175,1.03,#N/A,#N/A,25.61,#N/A,#N/A,27.57,#N/A,#N/A
TPC UN Equity,473921409.4,9.204999924,76.55383684,0.852095729,-0.997691208,-1.71,-1.71,-1.700572,-1.71,-1.71,-1.70614,0,4.986277574,3.928383504,6.277530233,29.84528607,24.47976522,0.4885,0.4885,#N/A,#N/A,31.89,1.965,1.965,#N/A,3.72,34.74,#N/A,#N/A,35.27,#N/A,#N/A
RF UN Equity,21903405504,23.43499947,8.054545455,#N/A,3.075935829,2.29,2.29,2.405872,2.28,2.28,2.389862,0.74,#N/A,#N/A,12.02034261,15.29764454,8.892933619,2.511052632,2.5484,0.839130435,2.87,17.16333333,2.508947368,2.546,0.920869565,2.97,18.82166667,2.545,2.694,20.41333333,2.31,2.31
TDC UN Equity,3552820155,34.90000153,17.35975173,2.80735259,1.499164478,0.69,0.69,0.930629,0.66,0.66,0.895006,0,3.665729187,3.533062783,4.951076321,2.299412916,-2.328767123,0.638766667,1.742727273,0,3.696666667,#N/A,0.856,2.122857143,0,4.141,#N/A,1.223333333,2.448571429,#N/A,1.246666667,2.283333333
MOS UN Equity,16857215422,49.50999832,51.22244545,16.54173883,14.00595774,10.34,10.34,11.203594,10.22,10.22,11.080537,1.2,9.525807366,5.932525113,2.064404079,34.01684387,30.76719926,8.855,8.832287582,0.601190476,13.49,39.2125,8.9225,7.701143162,0.648333333,11.16933333,43.38666667,7.36,6.4675,45.965,6.276666667,6.185
EXPE UW Equity,17762360949,113.8099976,72.52345184,12.24089335,7.170397781,2.9,2.9,3.617087,2.73,2.73,3.531999,0.17,25.01338986,20.99261993,42.35441469,14.49303146,-38.7503275,5.995232493,8.990191667,0.333333333,22.52861111,28.59,7.705180556,10.67646465,0.42,21.4,40.26,10.37888889,13.16888889,33.59428571,10.07333333,12.96
PACK UN Equity,630634388.4,7.699999809,4.396995869,0.474016399,-0.441921539,-0.45183,-0.45183,-0.470743,-0.45183,-0.45183,-0.474654,0,0.055389847,-0.541909373,0.747696473,7.459888463,-2.418731004,-0.355,-0.300833333,#N/A,#N/A,#N/A,#N/A,-0.12125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CF UN Equity,16587819695,84.55000305,53.51624549,29.81949458,25.5354994,15.3,15.3,16.435945,15.24,15.24,16.360517,1.4,22.79914017,20.69314079,11.08496239,22.47334528,11.83845664,14.245,14.92326389,1.6,22.7475,31.42,9.578,9.643333333,1.6,18.39333333,32.12666667,8.846666667,7.915,26.155,7.154166667,8.09
LDOS UN Equity,13472122404,98.55999756,102.6401447,10.29294756,7.90596745,4.93,4.93,5.15018,4.89,4.89,5.105756,1.44,7.920889566,7.103074141,5.890510949,29.82481752,-25.61313869,5.402361111,6.691076923,1.482666667,5.8025,32.32,5.97875,7.509090909,1.464,6.5775,34.66,6.34,8.435,38.75,8.6025,9.1575
TNL UN Equity,3451175263,42.45999908,41.5746181,9.776733255,8.061104583,4.38,4.42,4.383343,4.35,4.39,4.334013,1.55,4.683418443,4.089306698,2.082273279,-11.22456187,-25.52940966,5.1785,5.163571429,1.6,5.9075,-11.03,5.9925,6.011666667,1.6,6.44375,-10.13,6.36,6.35,-8.67,#N/A,#N/A
FSLR UW Equity,18846805076,176.7899933,23.70624599,4.437057576,1.801545357,0.89,0.89,-0.081484,0.88,0.88,-0.091415,0,1.055165172,-6.188706356,18.07774959,54.67179855,54.1925287,3.443827451,3.291275698,0,6.973333333,58.66666667,9.469025974,9.52368984,0,13.95,68.805,18.06532468,16.86111111,93.73666667,23.97428571,20.36055556
EBF UN Equity,549540069.7,21.27000046,16.59567517,3.26340459,2.334254221,1.62,1.62,1.614455,1.62,1.62,1.614455,1,1.948984758,1.727953418,3.373844284,12.4646871,7.131841458,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
DFS UN Equity,31140209267,116.6299973,54.88086643,#N/A,20.72924188,15.52,15.52,15.52,15.5,15.5,15.5,2.3,#N/A,#N/A,79.04494382,54.64419476,53.68913858,13.45058824,13.70545455,2.450555556,15.87,56.98714286,14.23941176,14.29409091,2.586111111,18.235,64.39357143,18.15,18.722,71.31,12.17,#N/A
TRIP UW Equity,3256676232,23.16500092,9.903052065,2.118491921,0.610412926,-0.05,-0.05,-0.140988,-0.07,-0.07,-0.158406,0,3.618290957,3.231597846,7.584663702,5.78455121,-0.320178111,0.554679487,1.143871324,0,5.96,6.8025,1.017883333,1.651142857,0,2.38,8.58,1.2326,2.305714286,8.022,1.53,2.79
V UN Equity,4.86E+11,229.6699982,15.92351312,10.55888171,10.08941052,8.008031,8.008031,8.758203,6.293698,6.293698,6.891559,1.65,9.914214631,9.35882896,8.56937799,18.57682084,-4.990962254,8.544830918,8.638384236,1.772745098,9.655833333,20.08,9.859852941,9.937908497,1.916333333,10.4,24.505,11.48,11.53846154,27.74666667,13.93,14.02
LC UN Equity,1034571326,9.710000038,12.26232783,2.698119473,1.477942859,2.8,2.8,2.8,2.79,2.79,2.79,0,0,#N/A,10.46109413,11.52265227,10.77330488,0.462857143,0.486,#N/A,#N/A,11.112,0.998,1.1425,#N/A,#N/A,11.81,1.655,1.985,13.55,1.5,1.5
XYL UN Equity,18701541325,103.75,29.6281909,4.439511654,3.135405105,1.767081,1.767081,2.603944,1.762247,1.762247,2.591995,1.18,2.519422863,1.243063263,6.581576027,17.84128746,-1.970033296,2.930555556,3.020083333,1.240571429,4.3,42.3,3.158222222,3.446410256,1.304,4.9,43.95,3.836,3.91,22.6125,4.44,4.44
OSCR UN Equity,825734811.4,3.845000029,16.41090997,-2.596342188,-2.669847389,-2.75,-2.75,-2.75,-2.75,-2.75,-2.75,0,1.275946635,1.110043159,13.18317024,5.038469892,5.038469892,-2.04,-1.868133333,#N/A,-1.408,3.94,#N/A,-0.828928571,#N/A,#N/A,2.645,#N/A,-0.24375,2.02,#N/A,0.28375
MPC UN Equity,59979214981,127.9800034,346.5878906,48.2109375,41.93164063,28.351563,28.210938,26.429952,28.131783,28.210938,26.429952,#N/A,32.03125,26.5859375,#N/A,#N/A,#N/A,17.80066667,17.05294118,2.965,28.91428571,67.2,12.67692308,11.975,3.074,22.72333333,68.19666667,12.89625,12.89625,70.12,14.74,14.74
VAL UN Equity,5472255895,72.79000092,19.65211596,0.934355215,-0.598467178,2.34,2.34,-0.00371,2.32,2.32,-0.013078,0,-0.450879716,-3.356214595,8.324468085,16.14893617,16.14893617,2.9404,2.763190476,#N/A,4.19,19.6775,7.027,6.631666667,#N/A,5.35,26.10666667,10.9,10.65333333,36.265,11.2,11.2
FFWM UQ Equity,872035340.6,15.46500015,8.012980649,#N/A,2.655024729,1.96,1.96,1.945562,1.96,1.96,1.945562,0.11,#N/A,#N/A,11.65541375,20.13978031,16.20131521,1.044,1.044,0.47,#N/A,20.642,1.802,1.802,0.49,#N/A,21.9,#N/A,#N/A,#N/A,#N/A,#N/A
BLNK UR Equity,692526486.8,13.61499977,1.039589686,-1.470510334,-1.802927585,-1.84,-1.84,-1.847719,-1.84,-1.84,-1.848913,0,-1.499065041,#N/A,1.120922203,5.297855897,0.774535047,-1.71,-1.895952381,#N/A,#N/A,#N/A,-1.24125,-1.438333333,#N/A,#N/A,#N/A,#N/A,-0.955,#N/A,#N/A,-0.563
CSR UN Equity,1023033586,67.88999939,15.49945846,7.18734205,8.298114807,-1.61334,-1.61334,-1.594682,-1.61334,-1.61334,-1.610709,2.91,6.049558844,-8.87933822,0.97274974,44.39834807,44.39834807,#N/A,1.36,2.956,#N/A,#N/A,#N/A,1.7815,3.094,#N/A,#N/A,#N/A,1.161333333,#N/A,#N/A,1.32
ALIT UN Equity,5080262252,9.404999733,6.740252944,0.781286687,-0.077245859,0.173711,0.173711,0.216285,0.163711,0.163711,0.207379,0,0.584598509,0.260428896,0.547015824,7.823765796,-5.761660092,0.147466667,0.44625,#N/A,0.92,9.765,0.0835,0.3935,#N/A,#N/A,10.12,#N/A,#N/A,10.11,#N/A,#N/A
BLMN UW Equity,2129434762,24.25499916,48.98897661,9.304797362,3.641980846,1.17,1.17,2.518429,0.94,0.94,2.268064,0.14,4.380345144,2.422645614,1.025190195,2.696418219,-5.478545947,2.512857143,2.555,0.61,4.316666667,5.64,2.901,2.911857143,0.696666667,5.32,8.38,3.085,3.13,6.0275,3.46,3.58
VEL UN Equity,336800796.5,10.39000034,7.514420191,#N/A,1.397384465,1,1,0.981822,0.93,0.93,0.921378,0,1.030193401,1.009918817,0.813552378,11.31575716,11.10675453,1.3,1.2575,0,#N/A,#N/A,#N/A,1.47,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SNDX UW Equity,1934066045,28.39999962,2.173147393,-0.239228888,-0.239915637,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0.042421503,-0.175138072,5.619145833,5.623536856,5.623536856,-2.763333333,-2.588412698,0,#N/A,7.43,-2.035625,-2.118375,0,#N/A,8.62,-0.792916667,-1.334375,5.46,0.98625,-0.268
LGF/B UN Equity,1761444433,7.559999943,15.86544207,-7.432555051,-8.219099259,-9.14,-9.14,-0.519313,-9.14,-9.14,-0.524925,0,-2.070560938,-2.248091181,2.437007874,3.699912511,-21.00656168,-0.447111111,0.062931818,#N/A,2.125,3.64,0.1835,0.5565,#N/A,3.08,3.85,0.477,0.911,4.27,0.59,1.15
STEP UW Equity,3146956947,28.92000008,8.94971686,3.319913896,2.421793296,0.869206,0.869206,0.869206,0.859206,0.859206,0.859206,0.15,3.722888605,3.686850263,0.271271786,1.438308096,-0.369881372,1.534166667,1.32047619,0.89,1.42,8.14,2.265,1.832,0.92,1.87,9.01,#N/A,1.836666667,13.41,#N/A,#N/A
OUST UN Equity,261416332.9,1.414999962,0.242032783,-0.744379345,-0.797000687,-0.72,-0.72,-0.714007,-0.72,-0.72,-0.714499,0,-0.630271082,-0.658981468,0.723106512,1.114566383,0.732151519,-0.7725,-0.615357143,0,1.47,0.62,-0.711666667,-0.493333333,0,#N/A,0.6,-0.248,-0.173666667,#N/A,0.1365,0.1355
SNOW UN Equity,50118142822,155.8200073,5.898863092,-2.234798564,-2.392449639,-2.29,-2.29,-2.268663,-2.29,-2.29,-2.275633,0,1.292880274,1.215788126,12.2641331,16.82994554,14.2008168,-2.623275926,0.397198065,0,1.7585,15.73,-2.658463158,0.852021429,0,5.613333333,15.9175,-2.515,1.5165,17.48,-2.102833333,1.655833333
VIRT UW Equity,3262753514,19.31500053,22.73906516,#N/A,5.353941878,2.548382,2.548382,2.422655,2.538018,2.538018,2.412802,0.96,#N/A,#N/A,5.810803097,9.676486654,0.971908587,3.01,2.29375,0.96,2.17,12.42,4.42,2.5925,0.96,2.44,13.56,1.54,2.8425,15.805,#N/A,#N/A
ETSY UW Equity,17300995930,137.6499939,19.50657056,-4.386252312,-5.165401468,-5.09,-5.09,3.19576,-5.4,-5.4,2.889671,0,5.377199548,5.090495249,8.285375433,-4.824394613,-10.02040581,2.489545455,3.6345,0,6.405,1.175,3.072083333,4.978333333,0,10.6,4.03,3.43625,5.443333333,9.893333333,4.1,5.603333333
CACI UN Equity,7184315903,305.6099854,276.540416,27.703936,21.711488,15.57,15.57,15.596151,15.41,15.41,15.439806,0,27.49006846,24.11848533,4.880806534,138.25553,-57.7157138,16.74416667,18.71911111,0,16.97333333,144.0266667,18.49125,20.695,0,20.87,156.04,19.87,22.40444444,165.85,22.34333333,#N/A
TNGX UQ Equity,572271007.3,6.489999771,0.275407897,-1.153305473,-1.168053158,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,0,-1.113550649,-1.197400368,4.465825629,3.100721183,3.100721183,-0.838,-0.968333333,#N/A,14.65,4.11,-2.0925,-1.9025,#N/A,1.975,2.9,-3.04,-2.78,1.39,-2.32,-2.1
LBC UW Equity,596551402,11.68000031,5.173801592,#N/A,2.24075987,1.58,1.58,1.58,1.57,1.57,1.57,0.48,#N/A,#N/A,3.63977072,13.36385889,13.29930458,1.03,1.03,0.48,#N/A,14.005,1.075,1.075,0.48,#N/A,14.585,#N/A,#N/A,#N/A,#N/A,#N/A
DNLI UW Equity,4093423871,30.13999939,0.901195962,-2.38120765,-2.544335403,-2.47,-2.47,-2.47,-2.47,-2.47,-2.47,0,-1.934673645,-2.064510061,8.934465465,6.553524585,6.553524585,-3.071818182,-3.052245989,#N/A,-1.8625,8.12,-3.1925,-3.352,#N/A,#N/A,6.913333333,-2.77,-2.85,4.57,-1.53,-1.53
AZPN UW Equity,12807871681,197.7400055,15.11465653,#N/A,#N/A,1.118218,1.118218,1.113878,1.09033,1.09033,1.08599,#N/A,#N/A,#N/A,6.88750135,202.9878139,-1.300384736,1.349361905,6.190375,0,0,#N/A,-2.503,-2.503,0,#N/A,#N/A,-12.91,-12.91,#N/A,5.68,12.14
ALEC UW Equity,720330407.8,8.710000038,1.621018373,-1.609332813,-1.681320728,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,0,-0.249994404,-0.299162494,9.169255019,3.06047311,3.06047311,-1.196666667,-2.150636364,0,-1.8275,2.96,-1.696458333,-1.484005682,0,#N/A,3.1,-1.535,-1.5415625,2.94,-1.478125,-1.5025
DXC UN Equity,6592519123,28.65500069,64.35270474,#N/A,#N/A,3.13,3.13,1.90799,3.07,3.07,1.873188,#N/A,#N/A,#N/A,9.827796138,21.25991786,3.897059243,1.811190476,4.157272727,0.8,8.66,28.4,2.433333333,4.83375,0.8,9.116666667,23.95,3.1225,5.4775,28.165,4.595,7.01
EHAB UN Equity,763627223.8,15.39000034,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.888783158,16.83649546,-9.833045409,0.8925,1.004666667,0,1.2445,17.895,1.18,1.286666667,0,1.71,18.96,1.436666667,1.5,19.18,#N/A,#N/A
FBK UN Equity,1744258862,37.31999969,12.65219904,#N/A,3.387014372,2.64,2.64,2.855152,2.64,2.64,2.850863,0.52,#N/A,#N/A,21.97470867,28.35866951,22.90423244,3.101428571,3.101428571,0.548571429,#N/A,30.86,3.155,3.155,0.606666667,#N/A,33.296,#N/A,#N/A,#N/A,#N/A,#N/A
NTB UN Equity,1591672953,31.88999939,11.3396435,#N/A,3.963875553,3.89421,3.89421,3.882367,3.866832,3.866832,3.854781,1.76,4.430115599,#N/A,36.4870448,15.01963431,13.58993009,4.5575,4.5865,1.76,#N/A,17.9475,4.78,4.78,1.76,#N/A,20.67666667,#N/A,#N/A,22.55,#N/A,#N/A
